timestamp,symbol,action,decision,best_side,best_confidence,buy_confidence,sell_confidence,buy_score,sell_score,buy_base_score,sell_base_score,buy_smc_score,sell_smc_score,buy_participation_score,sell_participation_score,buy_hard_ok,sell_hard_ok,buy_level_ok,sell_level_ok,buy_level,sell_level,buy_level_source,sell_level_source,buy_smc_sweep,sell_smc_sweep,buy_smc_order_block,sell_smc_order_block,buy_smc_fvg_support,sell_smc_fvg_support,buy_smc_fvg_block,sell_smc_fvg_block,btc_trend,btc_corr,relative_strength,entry_close,trend_close,confirm_close,futures_context_available,oi_change_pct,taker_buy_sell_ratio,global_long_short_ratio,top_long_short_ratio,funding_rate,skip_reason
2026-06-21T09:46:15,ARPAUSDT,NO_SIGNAL,NONE,SELL,65.18,56.38,65.18,19.17,22.16,18,21,1.17,1.16,0,0,False,False,True,True,0.00822,0.00973,4h_pivot,1d_pivot,,,4h_ob,1d_ob,4h_bullish_fvg,1d_bearish_fvg,1d_bearish_fvg,4h_bullish_fvg,BEARISH,0.58,5.44,0.00891,0.00893,0.00891,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:46:16,CTSIUSDT,NO_SIGNAL,NONE,SELL,78.12,52.0,78.12,17.68,26.56,19,24,-1.32,2.56,0,0,False,False,True,True,0.0236,0.0254,1d_pivot,1d_pivot,,1h,4h_ob,,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.13,-0.62,0.02383,0.02366,0.02383,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:46:18,LPTUSDT,NO_SIGNAL,NONE,SELL,97.06,35.29,97.06,12.0,33.0,10,31,2.0,2.0,0,0,False,False,True,True,1.751,1.829,4h_pivot,4h_pivot,,,4h_ob,4h_ob,,,,,BEARISH,0.65,-4.38,1.767,1.773,1.767,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:46:19,PEOPLEUSDT,SIGNAL,SELL,SELL,95.74,46.32,95.74,15.75,32.55,13,31,2.75,1.55,0,0,False,True,True,True,0.005392,0.005759,4h_pivot,4h_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,,,,BEARISH,0.57,1.1,0.005543,0.005571,0.005543,False,,,,,,
2026-06-21T09:46:21,PEOPLEUSDT,TRADE_OPENED,SELL,SELL,95.74,46.32,95.74,15.75,32.55,13,31,2.75,1.55,0,0,False,True,True,True,0.005392,0.005759,4h_pivot,4h_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,,,,BEARISH,0.57,1.1,0.005543,0.005571,0.005543,False,,,,,,
2026-06-21T09:46:22,ROSEUSDT,NO_SIGNAL,NONE,SELL,75.0,55.88,75.0,19.0,25.5,16,27,3.0,-1.5,0,0,False,False,True,True,0.006371,0.006782,4h_pivot,4h_pivot,,,4h_ob,,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.6,4.67,0.006686,0.006694,0.006686,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:46:23,IMXUSDT,NO_SIGNAL,NONE,SELL,76.56,54.44,76.56,18.509999999999998,26.03,16,26,2.51,0.03,0,0,False,False,True,True,0.1361,0.1538,1d_pivot,1d_pivot,,,1d_ob,4h_ob,1d_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.71,0.61,0.1446,0.1442,0.1446,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:46:25,API3USDT,NO_SIGNAL,NONE,SELL,85.29,49.38,85.29,16.79,29,14,29,2.79,0,0,0,False,False,True,True,0.2593,0.2895,1d_pivot,1d_pivot,,,4h_ob,,4h_bullish_fvg,,,,BEARISH,0.42,3.8,0.266,0.2675,0.266,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:46:26,GMTUSDT,NO_SIGNAL,NONE,SELL,78.68,40.97,78.68,13.93,26.75,13,27,0.93,-0.25,0,0,False,False,True,True,0.00793,0.00844,4h_pivot,4h_pivot,,4h,4h_ob,,4h_bullish_fvg,,1d_bearish_fvg,4h_bullish_fvg,BEARISH,0.49,-2.72,0.00841,0.00846,0.00841,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:46:28,APEUSDT,NO_SIGNAL,NONE,BUY,63.24,63.24,56.65,21.5,19.26,20,20,1.5,-0.74,0,0,False,False,True,True,0.1291,0.1385,4h_pivot,4h_pivot,,,4h_ob,,4h_bullish_fvg,1d_bearish_fvg,1d_bearish_fvg,4h_bullish_fvg,BEARISH,0.17,4.37,0.1362,0.1363,0.1362,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:46:30,WOOUSDT,NO_SIGNAL,NONE,SELL,100,31.68,100,10.77,37.28,11,35,-0.23,2.28,0,0,False,False,True,True,0.01237,0.01314,1d_pivot,4h_pivot,,,4h_ob,4h_ob,,1d_bearish_fvg,1d_bearish_fvg,,BEARISH,0.74,-2.84,0.01288,0.01292,0.01288,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:46:32,OPUSDT,NO_SIGNAL,NONE,SELL,85.26,49.0,85.26,16.66,28.99,14,28,2.66,0.99,0,0,False,False,True,True,0.1001,0.1125,4h_pivot,1d_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,1d_bearish_fvg,,4h_bullish_fvg,BEARISH,0.53,2.81,0.104,0.1036,0.104,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:46:34,INJUSDT,NO_SIGNAL,NONE,SELL,82.91,45.59,82.91,15.5,28.19,17,26,-1.5,2.19,0,0,False,False,True,True,4.772,5.182,1d_pivot,4h_pivot,,,,4h_ob,,4h_bearish_fvg,1d_bearish_fvg,,BEARISH,0.41,-1.16,5.078,5.053,5.078,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:46:36,STGUSDT,NO_SIGNAL,NONE,BUY,64.71,64.71,43.91,22.0,14.93,21,14,1.0,0.93,0,0,False,False,True,False,0.1931,,1d_pivot,,4h,,4h_ob,,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.13,-67.4,0.2122,0.208,0.2122,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:46:37,SPELLUSDT,SIGNAL,SELL,SELL,97.65,25.0,97.65,8.5,33.2,10,31,-1.5,2.2,0,0,False,True,True,True,0.0001208,0.0001236,4h_pivot,4h_pivot,,,,4h_ob,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.6,-2.37,0.0001213,0.0001214,0.0001213,False,,,,,,
2026-06-21T09:46:39,SPELLUSDT,TRADE_OPENED,SELL,SELL,97.65,25.0,97.65,8.5,33.2,10,31,-1.5,2.2,0,0,False,True,True,True,0.0001208,0.0001236,4h_pivot,4h_pivot,,,,4h_ob,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.6,-2.37,0.0001213,0.0001214,0.0001213,False,,,,,,
2026-06-21T09:46:40,1000LUNCUSDT,NO_SIGNAL,NONE,BUY,62.79,62.79,54.65,21.35,18.58,22,18,-0.65,0.58,0,0,False,False,True,True,0.06421,0.07267,4h_pivot,4h_pivot,,,,4h_ob,4h_bullish_fvg,4h_bearish_fvg,4h_bearish_fvg,4h_bullish_fvg,BEARISH,0.37,-9.41,0.06862,0.06879,0.06862,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:46:41,LUNA2USDT,NO_SIGNAL,NONE,SELL,76.47,47.06,76.47,16,26,16,26,0,0,0,0,False,False,True,True,0.05101,0.0544,4h_pivot,4h_pivot,,,,,,,,,BEARISH,0.53,-1.44,0.05204,0.05194,0.05204,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:46:43,LDOUSDT,NO_SIGNAL,NONE,SELL,69.79,64.71,69.79,22.0,23.73,19,22,3.0,1.73,0,0,False,False,True,True,0.2651,0.3,4h_pivot,1d_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,,,,BEARISH,0.63,4.32,0.2766,0.2762,0.2766,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:46:44,ICPUSDT,NO_SIGNAL,NONE,SELL,99.12,38.24,99.12,13,33.7,13,32,0,1.7,0,0,False,False,True,True,2.192,2.353,1d_pivot,1d_pivot,,,,1d_ob,,,,,BEARISH,0.36,-2.31,2.275,2.301,2.275,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:46:46,APTUSDT,NO_SIGNAL,NONE,SELL,82.24,53.29,82.24,18.12,27.96,16,27,2.12,0.96,0,0,False,False,True,True,0.6527,0.6759,4h_pivot,4h_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,1d_bearish_fvg,,4h_bullish_fvg,BEARISH,0.66,0.1,0.6539,0.6455,0.6539,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:46:47,QNTUSDT,NO_SIGNAL,NONE,BUY,81.62,81.62,62.41,27.75,21.22,25,22,2.75,-0.78,0,0,False,False,True,True,67.5,71.17,1d_pivot,1d_pivot,,,4h_ob,,4h_bullish_fvg,1d_bearish_fvg,,4h_bullish_fvg,BEARISH,0.3,5.6,70.86,70.27,70.86,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:46:48,FETUSDT,SIGNAL,SELL,SELL,90.76,38.47,90.76,13.08,30.86,11,31,2.08,-0.14,0,0,False,True,True,True,0.1683,0.1964,1d_pivot,4h_pivot,4h,,,4h_ob,1d_bullish_fvg,,,1d_bullish_fvg,BEARISH,0.56,-0.66,0.187,0.1879,0.187,False,,,,,,
2026-06-21T09:46:50,FETUSDT,TRADE_OPENED,SELL,SELL,90.76,38.47,90.76,13.08,30.86,11,31,2.08,-0.14,0,0,False,True,True,True,0.1683,0.1964,1d_pivot,4h_pivot,4h,,,4h_ob,1d_bullish_fvg,,,1d_bullish_fvg,BEARISH,0.56,-0.66,0.187,0.1879,0.187,False,,,,,,
2026-06-21T09:46:51,MAGICUSDT,NO_SIGNAL,NONE,SELL,82.85,66.53,82.85,22.62,28.17,20,26,2.62,2.17,0,0,False,False,True,True,0.04541,0.05013,4h_pivot,1d_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,1d_bearish_fvg,,,BEARISH,0.7,3.95,0.04873,0.04774,0.04873,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:46:53,TUSDT,NO_SIGNAL,NONE,SELL,83.68,59.71,83.68,20.3,28.45,19,26,1.3,2.45,0,0,False,False,True,True,0.003746,0.00384,4h_pivot,4h_pivot,,1h,4h_ob,4h_ob,4h_bullish_fvg,4h_bearish_fvg,,4h_bullish_fvg,BEARISH,0.74,-1.7,0.003781,0.003728,0.003781,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:46:54,MINAUSDT,NO_SIGNAL,NONE,SELL,90.32,42.65,90.32,14.5,30.71,16,28,-1.5,2.71,0,0,False,False,True,True,0.04148,0.04293,4h_pivot,4h_pivot,,,,4h_ob,,1d_bearish_fvg,1d_bearish_fvg,,BEARISH,0.64,-1.23,0.04225,0.0422,0.04225,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:46:56,ASTRUSDT,NO_SIGNAL,NONE,SELL,100,21.32,100,7.25,36.66,10,32,-2.75,4.66,0,0,False,False,True,True,0.005282,0.005813,1d_pivot,4h_pivot,,1h,,4h_ob,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.67,-9.07,0.005444,0.005392,0.005444,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:46:57,GMXUSDT,NO_SIGNAL,NONE,SELL,64.68,57.35,64.68,19.5,21.99,18,21,1.5,0.99,0,0,False,False,True,True,5.803,6.496,1d_pivot,1d_pivot,,,4h_ob,1d_ob,4h_bullish_fvg,4h_bearish_fvg,4h_bearish_fvg,4h_bullish_fvg,BEARISH,0.61,7.71,6.065,6.089,6.065,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:46:59,CFXUSDT,SIGNAL,SELL,SELL,83.82,47.06,83.82,16.0,28.5,13,30,3.0,-1.5,0,0,False,True,True,True,0.04429,0.05104,4h_pivot,4h_pivot,,,4h_ob,,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.52,5.16,0.04753,0.04745,0.04753,False,,,,,,
2026-06-21T09:47:00,CFXUSDT,TRADE_OPENED,SELL,SELL,83.82,47.06,83.82,16.0,28.5,13,30,3.0,-1.5,0,0,False,True,True,True,0.04429,0.05104,4h_pivot,4h_pivot,,,4h_ob,,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.52,5.16,0.04753,0.04745,0.04753,False,,,,,,
2026-06-21T09:47:02,STXUSDT,NO_SIGNAL,NONE,SELL,88.44,50.32,88.44,17.11,30.07,15,29,2.11,1.07,0,0,False,False,True,True,0.18,0.1861,4h_pivot,4h_pivot,4h,,4h_ob,4h_ob,4h_bullish_fvg,1d_bearish_fvg,1d_bearish_fvg,4h_bullish_fvg,BEARISH,0.72,1.38,0.1836,0.1836,0.1836,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:03,ACHUSDT,NO_SIGNAL,NONE,SELL,85.06,45.71,85.06,15.54,28.92,14,27,1.54,1.92,0,0,False,False,True,True,0.005084,0.005458,4h_pivot,4h_pivot,,,4h_ob,4h_ob,,,,,BEARISH,0.4,-6.77,0.00519,0.005189,0.00519,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:06,SSVUSDT,NO_SIGNAL,NONE,SELL,67.41,66.82,67.41,22.72,22.92,21,21,1.72,1.92,0,0,False,False,True,True,2.328,2.404,4h_pivot,4h_pivot,,,4h_ob,1d_ob,,,,,BEARISH,0.55,5.82,2.379,2.403,2.379,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:08,CKBUSDT,NO_SIGNAL,NONE,SELL,100,30.35,100,10.32,35.34,10,31,0.32,4.34,0,0,False,False,True,True,0.001034,0.001066,4h_pivot,4h_pivot,4h,1h,4h_ob,4h_ob,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.65,-6.14,0.001061,0.001059,0.001061,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:09,LQTYUSDT,NO_SIGNAL,NONE,SELL,92.88,44.91,92.88,15.27,31.58,14,29,1.27,2.58,0,0,False,False,True,True,0.1976,0.2024,4h_pivot,4h_pivot,4h,,4h_ob,4h_ob,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.62,-2.88,0.1997,0.2006,0.1997,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:10,IDUSDT,SIGNAL,SELL,SELL,92.35,26.82,92.35,9.120000000000001,31.4,8,29,1.12,2.4,0,0,False,True,True,True,0.02568,0.02905,1d_pivot,4h_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.46,-11.38,0.02715,0.02763,0.02715,False,,,,,,
2026-06-21T09:47:12,IDUSDT,TRADE_OPENED,SELL,SELL,92.35,26.82,92.35,9.120000000000001,31.4,8,29,1.12,2.4,0,0,False,True,True,True,0.02568,0.02905,1d_pivot,4h_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.46,-11.38,0.02715,0.02763,0.02715,False,,,,,,
2026-06-21T09:47:13,ARBUSDT,NO_SIGNAL,NONE,SELL,92.65,38.85,92.65,13.21,31.5,12,30,1.21,1.5,0,0,False,False,True,True,0.08203,0.0853,4h_pivot,4h_pivot,,1h,4h_ob,4h_ob,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.67,-1.68,0.08377,0.08457,0.08377,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:14,JOEUSDT,NO_SIGNAL,NONE,SELL,65.44,62.26,65.44,21.17,22.25,20,23,1.17,-0.75,0,0,False,False,True,True,0.03032,0.03343,4h_pivot,1d_pivot,,,4h_ob,,4h_bullish_fvg,4h_bearish_fvg,4h_bearish_fvg,4h_bullish_fvg,BEARISH,0.53,2.53,0.03207,0.03213,0.03207,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:16,TLMUSDT,NO_SIGNAL,NONE,SELL,74.26,66.59,74.26,22.64,25.25,20,24,2.64,1.25,0,0,False,False,True,True,0.001013,0.001138,4h_pivot,4h_pivot,,4h,4h_ob,,4h_bullish_fvg,,,,BEARISH,0.59,3.42,0.00107,0.001085,0.00107,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:17,HFTUSDT,NO_SIGNAL,NONE,SELL,75.59,72.82,75.59,24.759999999999998,25.7,22,24,2.76,1.7,0,0,False,False,True,True,0.01024,0.01121,4h_pivot,4h_pivot,,4h,4h_ob,4h_ob,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.35,4.07,0.01102,0.01115,0.01102,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:18,XVSUSDT,NO_SIGNAL,NONE,SELL,63.24,61.26,63.24,20.83,21.5,18,23,2.83,-1.5,0,0,False,False,True,True,2.605,2.748,1d_pivot,1d_pivot,,,1d_ob,,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.56,9.2,2.717,2.709,2.717,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:19,BLURUSDT,SIGNAL,SELL,SELL,94.12,29.41,94.12,10,32.0,10,31,0,1.0,0,0,False,True,True,True,0.01546,0.01605,4h_pivot,4h_pivot,,,,,,4h_bearish_fvg,,,BEARISH,0.3,-15.18,0.01564,0.01559,0.01564,False,,,,,,
2026-06-21T09:47:22,BLURUSDT,TRADE_OPENED,SELL,SELL,94.12,29.41,94.12,10,32.0,10,31,0,1.0,0,0,False,True,True,True,0.01546,0.01605,4h_pivot,4h_pivot,,,,,,4h_bearish_fvg,,,BEARISH,0.3,-15.18,0.01564,0.01559,0.01564,False,,,,,,
2026-06-21T09:47:23,EDUUSDT,NO_SIGNAL,NONE,SELL,84.29,46.82,84.29,15.92,28.66,14,27,1.92,1.66,0,0,False,False,True,True,0.02721,0.0304,4h_pivot,4h_pivot,,,4h_ob,4h_ob,,,,,BEARISH,0.3,-2.16,0.02902,0.02878,0.02902,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:24,SUIUSDT,NO_SIGNAL,NONE,SELL,95.65,30.88,95.65,10.5,32.52,12,30,-1.5,2.52,0,0,False,False,True,True,0.7011,0.7618,4h_pivot,4h_pivot,,,,4h_ob,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.67,-6.68,0.7114,0.7136,0.7114,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:26,1000PEPEUSDT,NO_SIGNAL,NONE,SELL,85.29,52.41,85.29,17.82,29,15,29,2.82,0,0,0,False,False,True,True,0.0027681,0.0030126,4h_pivot,4h_pivot,,,4h_ob,,4h_bullish_fvg,,,,BEARISH,0.75,-0.35,0.0028425,0.0028362,0.0028425,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:27,1000FLOKIUSDT,NO_SIGNAL,NONE,SELL,69.12,58.82,69.12,20.0,23.5,17,25,3.0,-1.5,0,0,False,False,True,True,0.02445,0.02785,4h_pivot,1d_pivot,,,4h_ob,,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.68,2.61,0.02584,0.02579,0.02584,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:28,UMAUSDT,NO_SIGNAL,NONE,SELL,68.12,65.65,68.12,22.32,23.16,21,21,1.32,2.16,0,0,False,False,True,True,0.4152,0.4526,1d_pivot,1d_pivot,,1h,4h_ob,1d_ob,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.67,4.66,0.4224,0.4211,0.4224,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:29,MAVUSDT,NO_SIGNAL,NONE,SELL,76.68,57.65,76.68,19.6,26.07,18,24,1.6,2.07,0,0,False,False,True,True,0.01041,0.0108,4h_pivot,4h_pivot,,,4h_ob,4h_ob,,4h_bearish_fvg,,,BEARISH,0.53,-0.45,0.01063,0.01062,0.01063,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:31,XVGUSDT,NO_SIGNAL,NONE,SELL,76.47,61.06,76.47,20.759999999999998,26,18,26,2.76,0,0,0,False,False,True,True,0.002492,0.002783,4h_pivot,4h_pivot,,,4h_ob,,4h_bullish_fvg,,,,BEARISH,0.5,3.08,0.002572,0.00256,0.002572,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:32,WLDUSDT,NO_SIGNAL,NONE,BUY,88.24,88.24,39.71,30.0,13.5,29,15,1.0,-1.5,0,0,False,False,True,True,0.5931,0.6315,4h_pivot,1d_pivot,,,,,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.23,31.45,0.6066,0.6103,0.6066,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:33,PENDLEUSDT,NO_SIGNAL,NONE,BUY,79.88,79.88,53.71,27.16,18.26,26,19,1.16,-0.74,0,0,False,False,True,True,1.3407,1.5393,4h_pivot,1d_pivot,,,4h_ob,,4h_bullish_fvg,1d_bearish_fvg,1d_bearish_fvg,4h_bullish_fvg,BEARISH,0.59,14.8,1.4556,1.4103,1.4556,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:34,AGLDUSDT,NO_SIGNAL,NONE,SELL,96.03,40.88,96.03,13.9,32.65,16,30,-2.1,2.65,0,0,False,False,True,True,0.1543,0.1721,4h_pivot,4h_pivot,,1h,,4h_ob,4h_bullish_fvg,4h_bearish_fvg,4h_bearish_fvg,4h_bullish_fvg,BEARISH,0.56,-6.61,0.1619,0.1615,0.1619,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:36,YGGUSDT,NO_SIGNAL,NONE,SELL,83.09,66.71,83.09,22.68,28.25,20,27,2.68,1.25,0,0,False,False,True,True,0.02509,0.02759,4h_pivot,4h_pivot,,4h,4h_ob,,4h_bullish_fvg,,,,BEARISH,0.63,6.17,0.02681,0.027,0.02681,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:37,DODOXUSDT,NO_SIGNAL,NONE,BUY,73.38,73.38,54.41,24.95,18.5,22,20,2.95,-1.5,0,0,False,False,True,True,0.01458,0.016466,1d_pivot,1d_pivot,,,4h_ob,,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.38,3.64,0.016178,0.016089,0.016178,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:38,BNTUSDT,NO_SIGNAL,NONE,SELL,98.32,40.44,98.32,13.75,33.43,13,29,0.75,4.43,0,0,False,False,True,True,0.265,0.2917,1d_pivot,1d_pivot,,1h,4h_ob,1d_ob,,1d_bearish_fvg,,,BEARISH,0.88,-1.75,0.2698,0.2696,0.2698,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:39,SEIUSDT,NO_SIGNAL,NONE,BUY,73.88,73.88,67.29,25.12,22.88,24,20,1.12,2.88,0,0,False,False,True,True,0.05378,0.057,4h_pivot,1d_pivot,,,4h_ob,1d_ob,4h_bullish_fvg,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.61,6.25,0.05607,0.05456,0.05607,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:41,CYBERUSDT,NO_SIGNAL,NONE,SELL,64.71,56.41,64.71,19.18,22,19,22,0.18,0,0,0,False,False,True,True,0.3516,0.4029337184226279,4h_pivot,4h_ema200,,,4h_ob,,,,1d_bearish_fvg,,BEARISH,0.71,6.52,0.3687,0.3666,0.3687,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:42,ARKUSDT,NO_SIGNAL,NONE,SELL,90.26,36.76,90.26,12.5,30.69,12,30,0.5,0.69,0,0,False,False,True,True,0.1135,0.1233,4h_pivot,4h_pivot,,,4h_ob,,,1d_bearish_fvg,1d_bearish_fvg,,BEARISH,0.68,-4.56,0.1161,0.1165,0.1161,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:43,BICOUSDT,NO_SIGNAL,NONE,BUY,85.29,85.29,32.35,29,11,29,11,0,0,0,0,False,False,False,True,,0.0665,,4h_pivot,,,,,,,,,BEARISH,0.29,241.8,0.064,0.06273,0.064,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:45,BIGTIMEUSDT,NO_SIGNAL,NONE,SELL,81.24,55.0,81.24,18.7,27.62,17,26,1.7,1.62,0,0,False,False,True,True,0.00873,0.00915,4h_pivot,4h_pivot,,,4h_ob,4h_ob,,,,,BEARISH,0.73,-0.15,0.00884,0.00877,0.00884,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:46,WAXPUSDT,NO_SIGNAL,NONE,SELL,93.82,38.65,93.82,13.14,31.9,14,31,-0.86,0.9,0,0,False,False,True,True,0.004167,0.004593,4h_pivot,4h_pivot,,,,4h_ob,4h_bullish_fvg,4h_bearish_fvg,1d_bearish_fvg,4h_bullish_fvg,BEARISH,0.55,-5.64,0.004412,0.004444,0.004412,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:47,BSVUSDT,NO_SIGNAL,NONE,SELL,81.12,47.62,81.12,16.19,27.58,16,25,0.19,2.58,0,0,False,False,True,True,11.72,11.97,4h_pivot,4h_pivot,,,4h_ob,4h_ob,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.62,-0.36,11.82,11.86,11.82,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:49,RIFUSDT,NO_SIGNAL,NONE,BUY,80.88,80.88,17.24,27.5,5.86,29,5,-1.5,0.86,0,0,False,False,False,False,,,,,,,,,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.12,14.19,0.09181,0.09104,0.09181,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:50,POLYXUSDT,NO_SIGNAL,NONE,SELL,94.53,36.03,94.53,12.25,32.14,15,28,-2.75,4.14,0,0,False,False,True,True,0.03773,0.04054,4h_pivot,4h_pivot,,1h,,4h_ob,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.44,-1.84,0.03901,0.03888,0.03901,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:51,GASUSDT,NO_SIGNAL,NONE,SELL,86.62,48.03,86.62,16.33,29.45,17,29,-0.67,0.45,0,0,False,False,True,True,1.092,1.127,4h_pivot,4h_pivot,,1h,,,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.59,-0.31,1.121,1.124,1.121,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:54,POWRUSDT,NO_SIGNAL,NONE,SELL,100,48.15,100,16.37,35.16,16,34,0.37,1.16,0,0,False,False,True,True,0.04607,0.04964,1d_pivot,4h_pivot,4h,,,1d_ob,4h_bullish_fvg,1d_bearish_fvg,1d_bearish_fvg,4h_bullish_fvg,BEARISH,0.7,-6.3,0.04626,0.04551,0.04626,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:47:56,TIAUSDT,SIGNAL,SELL,SELL,94.76,41.32,94.76,14.05,32.22,10,32,4.05,0.22,0,0,False,True,True,True,0.3645,0.3817,1d_pivot,1d_pivot,4h,,1d_ob,4h_ob,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.54,12.33,0.3682,0.3716,0.3682,False,,,,,,
2026-06-21T09:47:58,TIAUSDT,TRADE_OPENED,SELL,SELL,94.76,41.32,94.76,14.05,32.22,10,32,4.05,0.22,0,0,False,True,True,True,0.3645,0.3817,1d_pivot,1d_pivot,4h,,1d_ob,4h_ob,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.54,12.33,0.3682,0.3716,0.3682,False,,,,,,
2026-06-21T09:48:00,CAKEUSDT,NO_SIGNAL,NONE,BUY,75.44,75.44,67.71,25.65,23.02,23,22,2.65,1.02,0,0,False,False,True,True,1.315,1.4419,1d_pivot,1d_pivot,,,4h_ob,1d_ob,4h_bullish_fvg,1d_bearish_fvg,,4h_bullish_fvg,BEARISH,0.71,5.85,1.4048,1.3739,1.4048,False,,,,,,NO_FINAL_SIGNAL
